D=0.0 mm/w,D=0.25 mm/w,D=0.5 mm/w,D=0.75 mm/w,D=1.0 mm/w
46.03068724131274,28.35168521315086,17.30284544093581,14.158283539427746,12.858309115398173
45.43572065036261,27.89010265156028,17.098220484084468,14.038837911274172,12.775873147123637
44.84227439143389,27.43770740543497,16.89930094135177,13.923136924975706,12.69636913150139
44.25065580491372,26.99447218975853,16.70595703165962,13.811091409567576,12.619727016136974
43.66116855536674,26.560359667819963,16.51806115097105,13.702614322489303,12.545878535693781
43.074111933902,26.13532304135119,16.33548791850447,13.597620716293624,12.474757174084226
42.48978018424692,25.719306637107813,16.158114214405387,13.496027704265597,12.40629812664681
41.908461855717206,25.31224648732389,15.985819209521138,13.397754425119476,12.34043826238652
41.33043918603,24.91407090171787,15.818484387891706,13.302722006927924,12.277116086349189
40.755987516644055,24.524701028970235,15.655993562537711,13.210853530426023,12.216271702193978
40.185374743030216,24.14405140583101,15.4982328850951,13.122073991820988,12.157846775022236
39.61886080197977,23.772030492246067,15.345090849815213,13.036310265227932,12.101784494515277
39.05669719775244,23.40854119111269,15.19645829241878,12.953491064841906,12.048029538428429
38.499126568552576,23.05348135148659,15.052228384263248,12.873546906947109,11.996528036483753
37.946382294505575,22.706744254263207,14.912296622254535,12.796410071855409,11.947227534699273
37.398688147990114,22.368219079544595,14.776560814907237,12.722014565858178,11.900076960188276
36.85625798686879,22.037791355079825,14.64492106493103,12.650296083267737,11.855026586458278
36.31929549085358,21.715343385330232,14.51727974869617,12.581191968617697,11.812027999235543
35.787993940946066,21.4007546608618,14.39354149290695,12.514641179084816,11.771034062837634
35.262536041608364,21.093902247904687,14.273613148789297,12.450584247188864,11.731998887113285
34.74309378505149,20.79466115804553,14.15740376407704,12.38896324382121,11.694877794965942
34.229828356776146,20.50290469813063,14.044824553060822,12.329721741647644,11.659627290474617
33.72289008126745,20.21850480055941,13.935788864944213,12.27280477892587,11.626205027623183
33.2224184065326,19.94133233423652,13.830212150733216,12.21815882377367,11.594569779646928
32.72854192597876,19.67125739652945,13.728011928868066,12.1657317389194,11.56468140900308
32.24137843595977,19.408149586646427,13.629107749789773,12.115472746962634,11.536500837970053
31.76103502717337,19.15187826090714,13.533421159618763,12.0673323961691,11.509990019878378
31.287608207967583,18.90231277042803,13.440875663108311,12.021262526820754,11.485111910974702
